run_id,melee_kills,magic_kills,melee_hits,magic_hits,damage_taken,damage_dealt,deaths,time_alive,weapon,spell,boots,armor,enemy_hp_mult,enemy_dmg_mult,enemy_speed_mult,spawn_count,heal_on_kill_base
bot_hybrid_02045,2,5,17,30,158.523,500.0,1,26.533,Rapier,Ice Needle,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_reckless_02058,6,0,21,9,154.495,372.0,1,13.467,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_tank_02058,5,1,25,7,148.497,373.0,1,18.983,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_02059,4,1,27,4,137.115,318.0,1,12.083,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_hybrid_02046,2,4,17,34,163.031,445.0,1,23.617,Rapier,Ice Needle,Voidstep Treads,Blood Harness,2.107,1.791,1.275,5,8
bot_reckless_02059,7,0,29,6,201.021,490.0,1,12.35,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_magic_sniper_02035,3,5,15,39,156.839,579.0,1,58.383,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,2.157,1.833,1.33,4,8
bot_reckless_02060,3,1,30,8,149.925,350.0,1,11.633,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,1.534,1.304,1.09,3,8
bot_tank_02060,5,2,27,7,174.087,434.0,1,18.867,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,2.182,1.855,1.302,5,8
bot_hybrid_02047,3,2,13,21,142.334,355.0,1,17.017,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_hybrid_02048,5,3,18,28,175.126,579.0,1,32.483,Rapier,Hex Spike,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_02036,3,5,14,54,163.145,586.0,1,65.3,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,2.157,1.833,1.33,4,8
bot_hybrid_02049,6,1,19,29,152.329,467.0,1,23.483,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_02037,4,4,18,35,163.477,560.0,1,58.1,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,2.257,1.918,1.33,5,8
bot_hybrid_02050,3,5,22,36,165.156,618.0,1,30.767,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,2.257,1.918,1.33,5,8
bot_hybrid_02051,3,6,22,33,162.673,650.0,1,34.833,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_02038,4,4,22,48,174.235,582.0,1,76.083,Rapier,Ice Needle,Voidstep Treads,Blood Harness,2.107,1.791,1.275,5,8
bot_hybrid_02052,3,5,18,35,171.258,584.0,1,35.367,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_02039,1,4,9,31,143.557,383.0,1,24.35,Rapier,Hex Spike,Leather Boots,Blood Harness,1.605,1.364,1.09,4,8
bot_hybrid_02053,3,2,19,28,138.507,439.0,1,21.117,Rusty Blade,Ice Needle,Sprint Greaves,Blood Harness,1.666,1.416,1.113,4,8
bot_hybrid_02054,4,4,21,35,178.868,590.0,1,39.283,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_02040,2,6,16,39,133.961,598.0,1,56.517,Rapier,Ember Bolt,Leather Boots,Chain Shirt,2.086,1.773,1.302,4,8
bot_hybrid_02055,2,5,21,31,196.842,546.0,1,24.867,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_02041,3,3,11,27,149.586,448.0,1,50.417,Hatchet,Ice Needle,Leather Boots,Chain Shirt,2.107,1.791,1.275,5,8
bot_hybrid_02056,6,2,33,30,161.401,653.0,1,28.333,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_02057,4,3,24,31,168.487,592.0,1,27.717,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,2.278,1.936,1.302,5,8
bot_magic_sniper_02042,2,5,14,35,141.045,478.0,1,58.783,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_hybrid_02058,3,5,16,25,158.726,538.0,1,24.917,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,2.157,1.833,1.33,4,8
bot_hybrid_02059,5,3,20,37,180.944,590.0,1,31.633,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_02043,3,4,16,29,150.561,534.0,1,55.567,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.107,1.791,1.275,5,8
bot_hybrid_02060,5,2,16,38,156.171,569.0,1,29.967,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,2.182,1.855,1.302,5,8
bot_magic_sniper_02044,1,5,7,29,101.56,397.0,1,58.25,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_02045,1,6,8,38,125.405,460.0,1,48.333,Rusty Blade,Ice Needle,Sprint Greaves,Cloth Wrap,1.989,1.691,1.302,4,8
bot_magic_sniper_02046,1,6,12,40,158.53,518.0,1,28.65,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_02047,3,5,13,34,154.853,529.0,1,42.6,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_02048,1,7,12,34,147.033,522.0,1,27.783,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,2.086,1.773,1.302,4,8
bot_magic_sniper_02049,4,4,16,39,171.207,579.0,1,73.333,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,2.257,1.918,1.33,5,8
bot_magic_sniper_02050,3,5,15,46,166.795,577.0,1,63.883,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_02051,2,5,12,31,144.33,574.0,1,29.333,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_02052,2,5,11,41,120.518,523.0,1,42.3,Rapier,Hex Spike,Voidstep Treads,Blood Harness,2.086,1.773,1.302,4,8
bot_magic_sniper_02053,4,4,18,37,160.453,530.0,1,69.667,Rapier,Hex Spike,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_02054,3,4,8,27,135.811,458.0,1,45.65,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_02055,4,5,14,32,178.514,608.0,1,54.283,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,2.434,2.069,1.357,5,8
bot_magic_sniper_02056,3,3,17,29,129.487,425.0,1,27.4,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.605,1.364,1.09,4,8
bot_magic_sniper_02057,6,3,20,39,174.101,646.0,1,47.433,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_magic_sniper_02058,2,4,9,28,140.161,425.0,1,52.483,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_magic_sniper_02059,3,5,15,41,149.723,620.0,1,29.533,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_02060,5,4,23,41,199.39,633.0,1,64.767,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,2.434,2.069,1.357,5,8
bot_melee_aggressive_02059,5,2,26,7,160.097,407.0,1,13.217,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_melee_aggressive_02060,3,1,20,5,133.035,261.0,1,9.95,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_02061,5,0,32,4,170.659,328.0,1,10.883,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_tank_02060,6,0,31,6,156.448,387.0,1,12.2,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_02061,2,6,12,42,130.085,566.0,1,64.067,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.086,1.773,1.302,4,8
bot_reckless_02059,5,0,26,5,175.25,340.0,1,10.0,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_melee_aggressive_02062,4,3,26,12,183.235,432.0,1,17.35,Rapier,Ice Needle,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_hybrid_02062,7,3,37,40,225.773,755.0,1,36.817,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,2.157,1.833,1.33,4,8
bot_tank_02061,7,0,31,5,172.986,459.0,1,17.517,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_02060,4,0,20,6,138.144,280.0,1,13.033,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,1.392,1.184,1.09,3,8
bot_melee_aggressive_02063,3,2,23,5,170.964,326.0,1,13.967,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,1.74,1.479,1.113,4,8
bot_tank_02062,4,0,21,5,133.785,281.0,1,10.583,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,1.476,1.254,1.067,3,8
bot_reckless_02061,5,0,30,8,145.738,356.0,1,13.567,Rapier,Ember Bolt,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_02062,5,4,18,37,167.198,618.0,1,50.5,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,2.434,2.069,1.357,5,8
bot_tank_02063,4,0,24,2,132.67,295.0,1,11.367,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,1.605,1.364,1.09,4,8
bot_hybrid_02063,4,3,18,33,156.51,502.0,1,35.233,Hatchet,Ember Bolt,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
bot_melee_aggressive_02064,5,1,26,7,150.955,375.0,1,17.667,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_02062,5,0,23,4,146.745,378.0,1,11.667,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_tank_02064,5,1,32,6,189.569,400.0,1,13.617,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_melee_aggressive_02065,4,1,22,6,149.608,347.0,1,12.0,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_reckless_02063,2,1,17,2,128.414,207.0,1,7.95,Rusty Blade,Ember Bolt,Voidstep Treads,Cloth Wrap,1.476,1.254,1.067,3,8
bot_hybrid_02064,1,5,19,31,136.762,509.0,1,29.85,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_reckless_02064,5,0,22,3,142.848,346.0,1,10.633,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_tank_02065,4,1,29,6,140.58,347.0,1,13.467,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_magic_sniper_02063,3,5,16,41,200.053,598.0,1,74.833,Hatchet,Ice Needle,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_melee_aggressive_02067,3,1,24,4,131.387,278.0,1,11.683,Rusty Blade,Ice Needle,Sprint Greaves,Cloth Wrap,1.534,1.304,1.09,3,8
bot_reckless_02065,4,0,19,4,130.407,231.0,1,8.883,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_02066,6,0,31,5,181.036,419.0,1,13.933,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.666,1.416,1.113,4,8
bot_reckless_02066,7,0,31,11,160.423,434.0,1,15.85,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_melee_aggressive_02068,7,0,34,8,195.062,425.0,1,21.483,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_hybrid_02065,1,6,17,37,182.807,467.0,1,28.567,Rusty Blade,Ice Needle,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_tank_02067,6,0,30,5,184.675,400.0,1,16.983,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_reckless_02067,5,0,27,8,179.845,379.0,1,12.083,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_melee_aggressive_02069,4,1,21,5,148.236,331.0,1,13.5,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,1.476,1.254,1.067,3,8
bot_magic_sniper_02064,3,4,11,32,150.097,488.0,1,50.183,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,1.666,1.416,1.113,4,8
bot_reckless_02068,5,0,24,7,147.826,324.0,1,7.667,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_melee_aggressive_02070,4,0,24,3,141.173,294.0,1,12.717,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,1.352,1.149,1.045,3,8
bot_hybrid_02066,3,4,19,30,144.014,543.0,1,34.783,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.086,1.773,1.302,4,8
bot_tank_02068,7,0,26,14,180.822,476.0,1,19.05,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_reckless_02069,2,2,18,6,134.693,308.0,1,9.583,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.605,1.364,1.09,4,8
bot_melee_aggressive_02071,3,1,22,4,151.695,290.0,1,10.767,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.605,1.364,1.09,4,8
bot_tank_02069,5,0,26,5,152.68,319.0,1,12.05,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.74,1.479,1.113,4,8
bot_magic_sniper_02065,3,5,16,42,172.92,588.0,1,46.267,Rapier,Hex Spike,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_reckless_02070,5,0,24,6,141.282,310.0,1,11.25,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_melee_aggressive_02072,5,0,23,4,143.064,339.0,1,8.817,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_hybrid_02067,3,5,23,37,176.676,641.0,1,32.083,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,2.157,1.833,1.33,4,8
bot_tank_02070,5,2,32,6,190.752,437.0,1,16.1,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_melee_aggressive_02073,4,1,22,8,170.53,388.0,1,12.967,Hatchet,Ember Bolt,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_reckless_02071,6,1,30,12,171.531,450.0,1,17.067,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,2.278,1.936,1.302,5,8
bot_magic_sniper_02066,1,6,11,41,135.211,531.0,1,29.8,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,2.182,1.855,1.302,5,8
bot_tank_02071,7,0,38,8,159.596,416.0,1,18.283,Hatchet,Ice Needle,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_melee_aggressive_02074,5,0,25,4,146.94,315.0,1,13.75,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_hybrid_02068,2,5,13,29,159.524,528.0,1,35.15,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_reckless_02072,6,1,28,11,159.383,412.0,1,15.783,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,2.086,1.773,1.302,4,8
bot_tank_02072,3,0,21,4,127.7,269.0,1,7.367,Rapier,Hex Spike,Sprint Greaves,Cloth Wrap,1.407,1.196,1.067,3,8
bot_melee_aggressive_02075,6,2,32,5,217.038,494.0,1,18.317,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,2.356,2.003,1.33,5,8
bot_reckless_02073,3,1,22,5,134.808,262.0,1,11.283,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.534,1.304,1.09,3,8
bot_tank_02073,7,0,33,8,207.574,424.0,1,18.683,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_02067,3,4,13,37,141.119,536.0,1,45.5,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_melee_aggressive_02076,3,1,21,6,130.488,268.0,1,12.4,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_02069,6,3,29,35,185.992,687.0,1,42.433,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,2.434,2.069,1.357,5,8
bot_reckless_02074,7,0,27,10,202.253,464.0,1,14.067,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_02074,5,1,22,6,167.272,368.0,1,15.367,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,2.107,1.791,1.275,5,8
bot_melee_aggressive_02077,2,2,19,6,140.697,293.0,1,8.017,Rusty Blade,Hex Spike,Voidstep Treads,Blood Harness,1.407,1.196,1.067,3,8
bot_reckless_02075,4,1,17,10,153.127,338.0,1,13.133,Hatchet,Ember Bolt,Leather Boots,Blood Harness,1.392,1.184,1.09,3,8
bot_tank_02075,5,1,35,7,185.993,385.0,1,14.05,Rapier,Ice Needle,Voidstep Treads,Blood Harness,1.593,1.354,1.113,3,8
bot_melee_aggressive_02078,5,2,33,6,196.593,496.0,1,13.833,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.593,1.354,1.113,3,8
bot_hybrid_02070,3,5,19,32,153.377,572.0,1,34.333,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,2.356,2.003,1.33,5,8
bot_magic_sniper_02068,2,5,15,42,140.51,471.0,1,65.25,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_tank_02076,4,1,25,6,147.915,321.0,1,15.4,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,1.392,1.184,1.09,3,8
bot_melee_aggressive_02079,4,1,20,6,142.291,304.0,1,12.4,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.519,1.291,1.113,3,8
bot_reckless_02076,4,3,31,8,197.16,453.0,1,17.683,Rusty Blade,Hex Spike,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_02077,5,1,29,7,150.703,413.0,1,12.733,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_02077,7,0,35,8,188.231,431.0,1,14.967,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_melee_aggressive_02080,7,0,28,5,202.253,442.0,1,17.517,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_hybrid_02071,4,6,32,31,185.208,777.0,1,43.067,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_tank_02078,4,1,20,7,144.973,348.0,1,11.233,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_melee_aggressive_02081,3,2,23,8,146.058,348.0,1,12.367,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_02078,6,0,27,7,155.048,367.0,1,15.517,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_02079,5,0,24,8,153.802,376.0,1,11.567,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.463,1.244,1.09,3,8
bot_magic_sniper_02069,4,4,13,31,146.168,552.0,1,72.933,Hatchet,Ember Bolt,Voidstep Treads,Cloth Wrap,2.356,2.003,1.33,5,8
bot_melee_aggressive_02082,4,1,25,7,145.159,406.0,1,14.883,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_hybrid_02072,4,3,20,23,146.094,528.0,1,32.0,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_02079,6,1,25,11,171.795,480.0,1,14.35,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_tank_02080,5,0,19,9,146.878,332.0,1,13.0,Rusty Blade,Ember Bolt,Voidstep Treads,Cloth Wrap,1.463,1.244,1.09,3,8
bot_melee_aggressive_02083,3,2,21,8,144.751,311.0,1,11.45,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,1.666,1.416,1.113,4,8
bot_reckless_02080,5,0,27,5,175.803,367.0,1,13.45,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_tank_02081,4,0,20,3,132.441,244.0,1,9.9,Rusty Blade,Ice Needle,Sprint Greaves,Cloth Wrap,1.286,1.093,1.045,3,8
bot_melee_aggressive_02084,5,0,23,3,144.424,334.0,1,10.7,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_02073,4,3,21,24,142.966,567.0,1,29.6,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,2.014,1.712,1.275,4,8
bot_reckless_02081,7,0,25,7,185.306,448.0,1,16.117,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,2.086,1.773,1.302,4,8
bot_melee_aggressive_02085,4,0,26,7,131.721,302.0,1,11.917,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_02074,2,4,17,28,160.549,439.0,1,21.05,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,2.107,1.791,1.275,5,8
bot_melee_aggressive_02086,4,0,26,3,131.415,258.0,1,10.2,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.286,1.093,1.045,3,8
bot_tank_02082,6,1,43,6,188.483,447.0,1,17.767,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_02082,7,0,26,7,176.364,458.0,1,16.7,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_02070,5,4,20,51,176.214,628.0,1,64.917,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,2.157,1.833,1.33,4,8
bot_melee_aggressive_02087,6,1,33,10,159.299,441.0,1,17.133,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_reckless_02083,5,0,20,6,166.008,358.0,1,13.417,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_tank_02083,3,1,17,5,138.864,278.0,1,9.1,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,1.476,1.254,1.067,3,8
bot_hybrid_02075,4,4,18,35,163.316,602.0,1,32.05,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_melee_aggressive_02088,6,1,33,6,165.823,487.0,1,17.3,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,2.182,1.855,1.302,5,8
bot_reckless_02084,5,1,23,6,191.652,394.0,1,14.967,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.593,1.354,1.113,3,8
bot_tank_02084,5,1,31,8,151.317,359.0,1,13.05,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_02071,2,5,10,43,137.824,484.0,1,36.667,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_reckless_02085,2,0,19,3,125.363,213.0,1,6.033,Rapier,Ice Needle,Voidstep Treads,Cloth Wrap,1.352,1.149,1.045,3,8
bot_melee_aggressive_02089,3,2,18,8,143.228,352.0,1,12.45,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_tank_02085,4,0,29,2,134.615,277.0,1,11.917,Rapier,Ice Needle,Leather Boots,Chain Shirt,1.286,1.093,1.045,3,8
bot_hybrid_02076,4,5,28,38,177.074,656.0,1,35.683,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_02072,1,3,5,26,114.336,345.0,1,19.967,Rusty Blade,Ember Bolt,Voidstep Treads,Cloth Wrap,1.605,1.364,1.09,4,8
bot_reckless_02086,5,0,28,3,145.078,338.0,1,12.733,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_02086,4,0,20,6,137.576,280.0,1,12.367,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.286,1.093,1.045,3,8
bot_hybrid_02077,4,2,24,24,167.006,531.0,1,24.567,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,1.666,1.416,1.113,4,8
bot_reckless_02087,4,0,24,4,134.979,272.0,1,9.983,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.286,1.093,1.045,3,8
bot_tank_02087,5,0,26,4,160.496,400.0,1,12.4,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,1.593,1.354,1.113,3,8
bot_melee_aggressive_02092,5,2,25,6,177.765,434.0,1,12.417,Rapier,Hex Spike,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_reckless_02088,7,0,26,10,163.693,465.0,1,16.317,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
bot_tank_02088,8,0,39,7,180.013,511.0,1,15.25,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.356,2.003,1.33,5,8
bot_hybrid_02078,5,3,19,26,183.698,519.0,1,30.433,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_02073,3,6,16,49,178.329,622.0,1,62.25,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_reckless_02089,3,0,22,4,128.979,238.0,1,7.633,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,1.286,1.093,1.045,3,8
bot_melee_aggressive_02093,7,0,33,7,202.325,487.0,1,19.617,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_tank_02089,4,1,30,4,143.953,310.0,1,13.217,Rapier,Ember Bolt,Voidstep Treads,Blood Harness,1.392,1.184,1.09,3,8
bot_reckless_02090,6,0,31,5,192.652,411.0,1,15.417,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,1.593,1.354,1.113,3,8
bot_melee_aggressive_02094,4,2,24,11,149.486,373.0,1,16.817,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
